twinType,twinId,executionId,timestamp,xPos,yPos,angle,speed,isMoving,distance,bump,light,action,processingQueue
DT,SSSCar,1627484055,16274847780,16.9,11.896,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847790,16.9,12.452,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847800,16.9,13.008,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847810,16.9,13.564,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847820,16.9,14.12,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847830,16.9,14.676,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847840,16.9,15.232,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847850,16.9,15.788,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847860,16.9,16.344,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847870,16.9,16.9,1.57,62.56,FALSE,185,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274847880,16.9,16.9,2.61,62.56,FALSE,185,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274847890,16.9,16.9,3.14,62.56,FALSE,182,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847900,16.344,16.9,3.14,62.56,TRUE,176,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847910,15.788,16.9,3.14,62.56,TRUE,170,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847920,15.232,16.9,3.14,62.56,TRUE,164,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847930,14.676,16.9,3.14,62.56,TRUE,158,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847940,14.12,16.9,3.14,62.56,TRUE,152,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847950,13.564,16.9,3.14,62.56,TRUE,146,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847960,13.008,16.9,3.14,62.56,TRUE,140,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847970,12.452,16.9,3.14,62.56,TRUE,134,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847980,11.896,16.9,3.14,62.56,TRUE,128,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274847990,11.34,16.9,3.14,62.56,TRUE,122,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848000,10.784,16.9,3.14,62.56,TRUE,116,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848010,10.228,16.9,3.14,62.56,TRUE,110,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848020,9.672,16.9,3.14,62.56,TRUE,104,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848030,9.116,16.9,3.14,62.56,TRUE,98,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848040,8.56,16.9,3.14,62.56,TRUE,92,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848050,8.004,16.9,3.14,62.56,TRUE,86,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848060,7.448,16.9,3.14,62.56,TRUE,80,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848070,6.892,16.9,3.14,62.56,TRUE,74,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848080,6.336,16.9,3.14,62.56,TRUE,68,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848090,5.78,16.9,3.14,62.56,TRUE,62,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848100,5.224,16.9,3.14,62.56,TRUE,56,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848110,4.668,16.9,3.14,62.56,TRUE,50,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848120,4.112,16.9,3.14,62.56,TRUE,44,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848130,3.556,16.9,3.14,62.56,TRUE,38,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848140,3,16.9,3.14,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848150,3,16.9,4.18,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848160,3,16.622,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848170,3,16.066,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848180,3,15.51,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848190,3,14.954,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848200,3,14.398,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848210,3,13.842,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848220,3,13.286,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848230,3,12.73,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848240,3,12.174,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848250,3,11.618,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848260,3,11.062,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848270,3,10.506,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848280,3,9.95,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848290,3,9.394,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848300,3,8.838,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848310,3,8.282,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848320,3,7.726,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848330,3,7.17,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848340,3,6.614,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848350,3,6.058,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848360,3,5.502,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848370,3,4.946,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848380,3,4.39,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848390,3,3.834,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848400,3,3.278,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848410,3,3,4.71,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848420,3,3,5.75,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848430,3,3,0,62.56,FALSE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848440,3.556,3,0,62.56,TRUE,41,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848450,4.112,3,0,62.56,TRUE,47,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848460,4.668,3,0,62.56,TRUE,53,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848470,5.224,3,0,62.56,TRUE,59,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848480,5.78,3,0,62.56,TRUE,65,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848490,6.336,3,0,62.56,TRUE,71,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848500,6.892,3,0,62.56,TRUE,77,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848510,7.448,3,0,62.56,TRUE,83,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848520,8.004,3,0,62.56,TRUE,89,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848530,8.56,3,0,62.56,TRUE,95,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848540,9.116,3,0,62.56,TRUE,101,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848550,9.672,3,0,62.56,TRUE,107,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848560,10.228,3,0,62.56,TRUE,113,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848570,10.784,3,0,62.56,TRUE,119,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848580,11.34,3,0,62.56,TRUE,125,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848590,11.896,3,0,62.56,TRUE,131,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848600,12.452,3,0,62.56,TRUE,137,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848610,13.008,3,0,62.56,TRUE,143,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848620,13.564,3,0,62.56,TRUE,149,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848630,14.12,3,0,62.56,TRUE,155,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848640,14.676,3,0,62.56,TRUE,161,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848650,15.232,3,0,62.56,TRUE,167,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848660,15.788,3,0,62.56,TRUE,173,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848670,16.344,3,0,62.56,TRUE,179,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848680,16.9,3,0,62.56,FALSE,185,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848690,16.9,3,1.05,62.56,FALSE,185,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848700,16.9,3,1.57,62.56,FALSE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848710,16.9,3.556,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848720,16.9,4.112,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848730,16.9,4.668,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848740,16.9,5.224,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848750,16.9,5.78,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848760,16.9,6.336,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848770,16.9,6.892,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848780,16.9,7.448,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848790,16.9,8.004,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848800,16.9,8.56,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848810,16.9,9.116,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848820,16.9,9.672,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848830,16.9,10.228,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848840,16.9,10.784,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848850,16.9,11.34,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848860,16.9,11.896,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848870,16.9,12.452,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848880,16.9,13.008,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848890,16.9,13.564,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848900,16.9,14.12,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848910,16.9,14.676,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848920,16.9,15.232,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848930,16.9,15.788,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848940,16.9,16.344,1.57,62.56,TRUE,185,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848950,16.9,16.9,1.57,62.56,FALSE,185,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848960,16.9,16.9,2.61,62.56,FALSE,185,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274848970,16.9,16.9,3.14,62.56,FALSE,182,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848980,16.344,16.9,3.14,62.56,TRUE,176,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274848990,15.788,16.9,3.14,62.56,TRUE,170,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849000,15.232,16.9,3.14,62.56,TRUE,164,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849010,14.676,16.9,3.14,62.56,TRUE,158,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849020,14.12,16.9,3.14,62.56,TRUE,152,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849030,13.564,16.9,3.14,62.56,TRUE,146,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849040,13.008,16.9,3.14,62.56,TRUE,140,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849050,12.452,16.9,3.14,62.56,TRUE,134,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849060,11.896,16.9,3.14,62.56,TRUE,128,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849070,11.34,16.9,3.14,62.56,TRUE,122,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849080,10.784,16.9,3.14,62.56,TRUE,116,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849090,10.228,16.9,3.14,62.56,TRUE,110,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849100,9.672,16.9,3.14,62.56,TRUE,104,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849110,9.116,16.9,3.14,62.56,TRUE,98,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849120,8.56,16.9,3.14,62.56,TRUE,92,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849130,8.004,16.9,3.14,62.56,TRUE,86,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849140,7.448,16.9,3.14,62.56,TRUE,80,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849150,6.892,16.9,3.14,62.56,TRUE,74,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849160,6.336,16.9,3.14,62.56,TRUE,68,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849170,5.78,16.9,3.14,62.56,TRUE,62,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849180,5.224,16.9,3.14,62.56,TRUE,56,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849190,4.668,16.9,3.14,62.56,TRUE,50,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849200,4.112,16.9,3.14,62.56,TRUE,44,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849210,3.556,16.9,3.14,62.56,TRUE,38,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849220,3,16.9,3.14,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274849230,3,16.9,4.18,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274849240,3,16.622,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849250,3,16.066,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849260,3,15.51,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849270,3,14.954,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849280,3,14.398,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849290,3,13.842,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849300,3,13.286,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849310,3,12.73,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849320,3,12.174,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849330,3,11.618,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849340,3,11.062,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849350,3,10.506,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849360,3,9.95,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849370,3,9.394,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849380,3,8.838,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849390,3,8.282,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849400,3,7.726,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849410,3,7.17,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849420,3,6.614,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849430,3,6.058,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849440,3,5.502,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849450,3,4.946,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849460,3,4.39,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849470,3,3.834,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849480,3,3.278,4.71,62.56,TRUE,35,FALSE,45,#Forward,FALSE
DT,SSSCar,1627484055,16274849490,3,3,4.71,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
DT,SSSCar,1627484055,16274849500,3,3,5.75,62.56,FALSE,35,FALSE,45,#Rotate,FALSE
