twinType,twinId,executionId,timestamp,xPos,yPos,angle,speed,isMoving,distance,bump,light,action,processingQueue
PT,XXXCarPT,1627484055,16274847730,17.0679,5.0020,0,31.28,TRUE,151,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847740,17.2195,5.0049,0,31.28,TRUE,154,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847750,17.3682,4.9979,0,31.28,TRUE,157,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847760,17.5242,5.0032,0,31.28,TRUE,160,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847770,17.6834,5.0040,0,31.28,TRUE,163,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847780,17.8328,5.0007,0,31.28,TRUE,166,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847790,17.9844,4.9969,0,31.28,TRUE,169,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847800,18.1385,4.9982,0,31.28,TRUE,172,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847810,18.2944,5.0035,0,31.28,TRUE,175,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847820,18.4443,4.9983,0,31.28,TRUE,178,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847830,18.5968,4.9955,0,31.28,TRUE,181,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847840,18.7459,5.0044,0,31.28,TRUE,184,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847850,18.8960,5.0048,0,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274847860,18.8960,5.0048,0.52,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274847870,18.8960,5.0048,1.05,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274847880,18.8960,5.0048,1.57,31.28,FALSE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847890,18.8987,5.5379,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847900,18.8974,6.0617,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847910,18.8995,6.5861,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847920,18.9025,7.1177,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847930,18.8981,7.6405,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847940,18.8991,8.1769,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847950,18.8958,8.7035,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847960,18.9016,9.2268,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847970,18.8998,9.7550,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847980,18.9017,10.2828,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274847990,18.9028,10.8134,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848000,18.8967,11.3375,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848010,18.8995,11.8660,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848020,18.8955,12.3970,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848030,18.8978,12.9280,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848040,18.9047,13.4486,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848050,18.9042,13.9777,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848060,18.9011,14.5127,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848070,18.9043,15.0334,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848080,18.9033,15.5660,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848090,18.8964,16.0898,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848100,18.9034,16.6199,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848110,18.8961,17.1447,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848120,18.9008,17.6695,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848130,18.9034,18.0195,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848140,18.9041,18.0460,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848150,18.8979,18.0749,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848160,18.8958,18.0997,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848170,18.9020,18.1247,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848180,18.9005,18.1574,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848190,18.8953,18.1820,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848200,18.9021,18.2156,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848210,18.8980,18.2448,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848220,18.8963,18.2713,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848230,18.9016,18.2929,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848240,18.9005,18.3252,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848250,18.9012,18.3518,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848260,18.8978,18.3755,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848270,18.8953,18.4066,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848280,18.9008,18.4407,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848290,18.8963,18.4651,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848300,18.9030,18.4917,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848310,18.9049,18.5208,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848320,18.9048,18.5517,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848330,18.8983,18.5767,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848340,18.8952,18.6041,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848350,18.8960,18.6283,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848360,18.9016,18.6534,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848370,18.9027,18.7784,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848380,18.8999,18.8969,1.57,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848390,18.8999,18.8969,2.09,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848400,18.8999,18.8969,2.61,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848410,18.9985,18.8969,3.14,31.28,FALSE,184,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848420,18.5948,18.9024,3.14,31.28,TRUE,181,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848430,18.1915,18.9038,3.14,31.28,TRUE,178,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848440,17.7834,18.8957,3.14,31.28,TRUE,175,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848450,17.3846,18.8983,3.14,31.28,TRUE,172,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848460,16.9853,18.8984,3.14,31.28,TRUE,169,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848470,16.5787,18.8979,3.14,31.28,TRUE,166,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848480,16.1808,18.9022,3.14,31.28,TRUE,163,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848490,15.7694,18.9023,3.14,31.28,TRUE,160,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848500,15.3679,18.9020,3.14,31.28,TRUE,157,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848510,14.9695,18.8988,3.14,31.28,TRUE,154,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848520,14.5663,18.8953,3.14,31.28,TRUE,151,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848530,14.1635,18.9007,3.14,31.28,TRUE,148,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848540,13.7580,18.9026,3.14,31.28,TRUE,145,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848550,13.3589,18.8982,3.14,31.28,TRUE,142,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848560,12.9553,18.9040,3.14,31.28,TRUE,139,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848570,12.5494,18.8972,3.14,31.28,TRUE,136,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848580,12.1433,18.8956,3.14,31.28,TRUE,133,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848590,11.7477,18.8976,3.14,31.28,TRUE,130,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848600,11.3437,18.9017,3.14,31.28,TRUE,127,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848610,10.9336,18.9035,3.14,31.28,TRUE,124,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848620,10.5379,18.8980,3.14,31.28,TRUE,121,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848630,10.1303,18.9030,3.14,31.28,TRUE,118,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848640,9.7315,18.9019,3.14,31.28,TRUE,115,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848650,9.3264,18.8991,3.14,31.28,TRUE,112,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848660,8.9266,18.8965,3.14,31.28,TRUE,109,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848670,8.7660,18.9018,3.14,31.28,TRUE,106,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848680,8.6129,18.8970,3.14,31.28,TRUE,103,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848690,8.4614,18.9033,3.14,31.28,TRUE,100,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848700,8.3075,18.9011,3.14,31.28,TRUE,97,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848710,8.1577,18.9048,3.14,31.28,TRUE,94,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848720,8.0077,18.9006,3.14,31.28,TRUE,91,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848730,7.8499,18.8991,3.14,31.28,TRUE,88,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848740,7.7003,18.8983,3.14,31.28,TRUE,85,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848750,7.5418,18.8965,3.14,31.28,TRUE,82,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848760,7.3876,18.9040,3.14,31.28,TRUE,79,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848770,7.2361,18.9042,3.14,31.28,TRUE,76,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848780,7.0894,18.8970,3.14,31.28,TRUE,73,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848790,6.9321,18.8970,3.14,31.28,TRUE,70,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848800,6.7805,18.9026,3.14,31.28,TRUE,67,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848810,6.6318,18.8982,3.14,31.28,TRUE,64,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848820,6.4758,18.8979,3.14,31.28,TRUE,61,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848830,6.3166,18.9026,3.14,31.28,TRUE,58,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848840,6.1672,18.8987,3.14,31.28,TRUE,55,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848850,6.0156,18.9027,3.14,31.28,TRUE,52,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848860,5.8615,18.8980,3.14,31.28,TRUE,49,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848870,5.7056,18.9045,3.14,31.28,TRUE,46,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848880,5.5557,18.9000,3.14,31.28,TRUE,43,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848890,5.4032,18.9008,3.14,31.28,TRUE,40,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848900,5.2541,18.9037,3.14,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848910,4.9982,18.9017,3.14,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848920,4.9982,18.9017,3.66,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848930,4.9982,18.9017,4.18,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848940,4.9982,18.9985,4.71,31.28,FALSE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848950,4.9999,18.5948,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848960,4.9960,18.1915,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848970,4.9978,17.7834,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848980,4.9987,17.3846,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848990,5.0041,16.9853,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849000,5.0025,16.5787,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849010,4.9995,16.1808,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849020,5.0028,15.7694,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849030,5.0016,15.3679,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849040,5.0010,14.9695,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849050,5.0045,14.5663,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849060,4.9998,14.1635,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849070,4.9973,13.7580,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849080,5.0047,13.3589,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849090,4.9959,12.9553,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849100,4.9978,12.5494,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849110,4.9962,12.1433,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849120,5.0017,11.7477,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849130,5.0027,11.3437,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849140,4.9963,10.9336,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849150,5.0011,10.5379,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849160,5.0048,10.1303,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849170,4.9966,9.7315,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849180,4.9961,9.3264,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849190,4.9982,8.9266,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849200,4.9966,8.7660,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849210,5.0026,8.6129,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849220,5.0025,8.4614,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849230,5.0012,8.3075,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849240,4.9955,8.1577,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849250,5.0005,8.0077,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849260,4.9995,7.8499,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849270,5.0006,7.7003,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849280,5.0039,7.5418,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849290,5.0045,7.3876,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849300,4.9958,7.2361,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849310,4.9972,7.0894,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849320,4.9958,6.9321,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849330,5.0034,6.7805,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849340,4.9974,6.6318,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849350,5.0019,6.4758,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849360,5.0049,6.3166,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849370,4.9954,6.1672,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849380,4.9959,6.0156,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849390,5.0040,5.8615,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849400,4.9978,5.7056,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849410,4.9990,5.5557,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849420,4.9975,5.4032,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849430,5.0045,5.2541,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849440,4.9999,5.0036,4.71,31.28,TRUE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274849450,4.9999,5.0036,5.23,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274849460,4.9999,5.0036,5.75,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
