twinType,twinId,executionId,timestamp,xPos,yPos,angle,speed,isMoving,distance,bump,light,action,processingQueue
PT,XXXCarPT,1627484055,16274848160,18.8958,12.7856,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848170,18.9020,13.0658,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848180,18.9005,13.3383,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848190,18.8953,13.6158,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848200,18.9021,13.9008,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848210,18.8980,14.1785,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848220,18.8963,14.4483,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848230,18.9016,14.7265,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848240,18.9005,15.0067,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848250,18.9012,15.2878,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848260,18.8978,15.5665,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848270,18.8953,15.8466,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848280,18.9008,16.1207,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848290,18.8963,16.3980,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848300,18.9030,16.6762,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848310,18.9049,16.9503,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848320,18.9048,17.2332,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848330,18.8983,17.5123,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848340,18.8952,17.7922,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848350,18.8960,18.0671,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848360,18.9016,18.3445,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848370,18.9027,18.6170,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848380,18.8999,18.8969,1.57,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848390,18.8999,18.8969,2.09,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848400,18.8999,18.8969,2.61,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848410,18.8999,18.8969,3.14,31.28,FALSE,184,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848420,18.6217,18.9024,3.14,31.28,TRUE,181,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848430,18.3473,18.9038,3.14,31.28,TRUE,178,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848440,18.0628,18.8957,3.14,31.28,TRUE,175,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848450,17.7844,18.8983,3.14,31.28,TRUE,172,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848460,17.5128,18.8984,3.14,31.28,TRUE,169,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848470,17.2294,18.8979,3.14,31.28,TRUE,166,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848480,16.9577,18.9022,3.14,31.28,TRUE,163,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848490,16.6719,18.9023,3.14,31.28,TRUE,160,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848500,16.3997,18.9020,3.14,31.28,TRUE,157,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848510,16.1233,18.8988,3.14,31.28,TRUE,154,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848520,15.8398,18.8953,3.14,31.28,TRUE,151,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848530,15.5660,18.9007,3.14,31.28,TRUE,148,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848540,15.2838,18.9026,3.14,31.28,TRUE,145,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848550,15.0123,18.8982,3.14,31.28,TRUE,142,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848560,14.7270,18.9040,3.14,31.28,TRUE,139,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848570,14.4547,18.8972,3.14,31.28,TRUE,136,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848580,14.1727,18.8956,3.14,31.28,TRUE,133,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848590,13.8963,18.8976,3.14,31.28,TRUE,130,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848600,13.6195,18.9017,3.14,31.28,TRUE,127,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848610,13.3373,18.9035,3.14,31.28,TRUE,124,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848620,13.0613,18.8980,3.14,31.28,TRUE,121,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848630,12.7856,18.9030,3.14,31.28,TRUE,118,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848640,12.5105,18.9019,3.14,31.28,TRUE,115,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848650,12.2317,18.8991,3.14,31.28,TRUE,112,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848660,11.9494,18.8965,3.14,31.28,TRUE,109,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848670,11.6724,18.9018,3.14,31.28,TRUE,106,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848680,11.3948,18.8970,3.14,31.28,TRUE,103,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848690,11.1140,18.9033,3.14,31.28,TRUE,100,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848700,10.8406,18.9011,3.14,31.28,TRUE,97,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848710,10.5637,18.9048,3.14,31.28,TRUE,94,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848720,10.2818,18.9006,3.14,31.28,TRUE,91,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848730,10.0012,18.8991,3.14,31.28,TRUE,88,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848740,9.7259,18.8983,3.14,31.28,TRUE,85,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848750,9.4469,18.8965,3.14,31.28,TRUE,82,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848760,9.1717,18.9040,3.14,31.28,TRUE,79,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848770,8.8880,18.9042,3.14,31.28,TRUE,76,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848780,8.6160,18.8970,3.14,31.28,TRUE,73,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848790,8.3354,18.8970,3.14,31.28,TRUE,70,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848800,8.0566,18.9026,3.14,31.28,TRUE,67,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848810,7.7833,18.8982,3.14,31.28,TRUE,64,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848820,7.5040,18.8979,3.14,31.28,TRUE,61,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848830,7.2249,18.9026,3.14,31.28,TRUE,58,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848840,6.9486,18.8987,3.14,31.28,TRUE,55,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848850,6.6652,18.9027,3.14,31.28,TRUE,52,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848860,6.3877,18.8980,3.14,31.28,TRUE,49,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848870,6.1076,18.9045,3.14,31.28,TRUE,46,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848880,5.8309,18.9000,3.14,31.28,TRUE,43,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848890,5.5584,18.9008,3.14,31.28,TRUE,40,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848900,5.2778,18.9037,3.14,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848910,4.9982,18.9017,3.14,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848920,4.9982,18.9017,3.66,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848930,4.9982,18.9017,4.18,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274848940,4.9982,18.9017,4.71,31.28,FALSE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848950,4.9999,18.6236,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848960,4.9960,18.3443,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848970,4.9978,18.0626,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848980,4.9987,17.7896,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274848990,5.0041,17.5090,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849000,5.0025,17.2357,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849010,4.9995,16.9561,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849020,5.0028,16.6717,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849030,5.0016,16.3951,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849040,5.0010,16.1218,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849050,5.0045,15.8382,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849060,4.9998,15.5677,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849070,4.9973,15.2884,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849080,5.0047,15.0122,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849090,4.9959,14.7285,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849100,4.9978,14.4567,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849110,4.9962,14.1769,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849120,5.0017,13.8968,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849130,5.0027,13.6165,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849140,4.9963,13.3389,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849150,5.0011,13.0617,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849160,5.0048,12.7877,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849170,4.9966,12.5090,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849180,4.9961,12.2274,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849190,4.9982,11.9527,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849200,4.9966,11.6727,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849210,5.0026,11.3941,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849220,5.0025,11.1207,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849230,5.0012,10.8339,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849240,4.9955,10.5552,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849250,5.0005,10.2865,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849260,4.9995,10.0019,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849270,5.0006,9.7256,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849280,5.0039,9.4475,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849290,5.0045,9.1687,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849300,4.9958,8.8961,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849310,4.9972,8.6109,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849320,4.9958,8.3331,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849330,5.0034,8.0629,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849340,4.9974,7.7765,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849350,5.0019,7.4974,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849360,5.0049,7.2264,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849370,4.9954,6.9424,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849380,4.9959,6.6707,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849390,5.0040,6.3884,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849400,4.9978,6.1136,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849410,4.9990,5.8312,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849420,4.9975,5.5594,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849430,5.0045,5.2747,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
PT,XXXCarPT,1627484055,16274849440,4.9999,5.0036,4.71,31.28,TRUE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274849450,4.9999,5.0036,5.23,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
PT,XXXCarPT,1627484055,16274849460,4.9999,5.0036,5.75,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
