twinType,twinId,executionId,timestamp,xPos,yPos,angle,speed,isMoving,distance,bump,light,action,processingQueue
DT,XXXCar,1627484055,16274848000,18.9,8.336,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848010,18.9,8.614,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848020,18.9,8.892,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848030,18.9,9.17,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848040,18.9,9.448,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848050,18.9,9.726,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848060,18.9,10.004,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848070,18.9,10.282,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848080,18.9,10.56,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848090,18.9,10.838,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848100,18.9,11.116,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848110,18.9,11.394,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848120,18.9,11.672,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848130,18.9,11.95,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848140,18.9,12.228,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848150,18.9,12.506,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848160,18.9,12.784,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848170,18.9,13.062,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848180,18.9,13.34,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848190,18.9,13.618,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848200,18.9,13.896,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848210,18.9,14.174,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848220,18.9,14.452,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848230,18.9,14.73,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848240,18.9,15.008,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848250,18.9,15.286,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848260,18.9,15.564,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848270,18.9,15.842,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848280,18.9,16.12,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848290,18.9,16.398,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848300,18.9,16.676,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848310,18.9,16.954,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848320,18.9,17.232,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848330,18.9,17.51,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848340,18.9,17.788,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848350,18.9,18.066,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848360,18.9,18.344,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848370,18.9,18.622,1.57,31.28,TRUE,187,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848380,18.9,18.9,1.57,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274848390,18.9,18.9,2.09,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274848400,18.9,18.9,2.61,31.28,FALSE,187,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274848410,18.9,18.9,3.14,31.28,FALSE,184,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848420,18.622,18.9,3.14,31.28,TRUE,181,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848430,18.344,18.9,3.14,31.28,TRUE,178,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848440,18.066,18.9,3.14,31.28,TRUE,175,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848450,17.788,18.9,3.14,31.28,TRUE,172,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848460,17.51,18.9,3.14,31.28,TRUE,169,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848470,17.232,18.9,3.14,31.28,TRUE,166,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848480,16.954,18.9,3.14,31.28,TRUE,163,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848490,16.676,18.9,3.14,31.28,TRUE,160,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848500,16.398,18.9,3.14,31.28,TRUE,157,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848510,16.12,18.9,3.14,31.28,TRUE,154,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848520,15.842,18.9,3.14,31.28,TRUE,151,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848530,15.564,18.9,3.14,31.28,TRUE,148,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848540,15.286,18.9,3.14,31.28,TRUE,145,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848550,15.008,18.9,3.14,31.28,TRUE,142,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848560,14.73,18.9,3.14,31.28,TRUE,139,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848570,14.452,18.9,3.14,31.28,TRUE,136,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848580,14.174,18.9,3.14,31.28,TRUE,133,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848590,13.896,18.9,3.14,31.28,TRUE,130,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848600,13.618,18.9,3.14,31.28,TRUE,127,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848610,13.34,18.9,3.14,31.28,TRUE,124,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848620,13.062,18.9,3.14,31.28,TRUE,121,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848630,12.784,18.9,3.14,31.28,TRUE,118,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848640,12.506,18.9,3.14,31.28,TRUE,115,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848650,12.228,18.9,3.14,31.28,TRUE,112,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848660,11.95,18.9,3.14,31.28,TRUE,109,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848670,11.672,18.9,3.14,31.28,TRUE,106,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848680,11.394,18.9,3.14,31.28,TRUE,103,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848690,11.116,18.9,3.14,31.28,TRUE,100,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848700,10.838,18.9,3.14,31.28,TRUE,97,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848710,10.56,18.9,3.14,31.28,TRUE,94,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848720,10.282,18.9,3.14,31.28,TRUE,91,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848730,10.004,18.9,3.14,31.28,TRUE,88,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848740,9.726,18.9,3.14,31.28,TRUE,85,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848750,9.448,18.9,3.14,31.28,TRUE,82,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848760,9.17,18.9,3.14,31.28,TRUE,79,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848770,8.892,18.9,3.14,31.28,TRUE,76,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848780,8.614,18.9,3.14,31.28,TRUE,73,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848790,8.336,18.9,3.14,31.28,TRUE,70,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848800,8.058,18.9,3.14,31.28,TRUE,67,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848810,7.78,18.9,3.14,31.28,TRUE,64,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848820,7.502,18.9,3.14,31.28,TRUE,61,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848830,7.224,18.9,3.14,31.28,TRUE,58,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848840,6.946,18.9,3.14,31.28,TRUE,55,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848850,6.668,18.9,3.14,31.28,TRUE,52,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848860,6.39,18.9,3.14,31.28,TRUE,49,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848870,6.112,18.9,3.14,31.28,TRUE,46,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848880,5.834,18.9,3.14,31.28,TRUE,43,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848890,5.556,18.9,3.14,31.28,TRUE,40,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848900,5.278,18.9,3.14,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848910,5,18.9,3.14,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274848920,5,18.9,3.66,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274848930,5,18.9,4.18,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274848940,5,18.9,4.71,31.28,FALSE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848950,5,18.622,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848960,5,18.344,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848970,5,18.066,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848980,5,17.788,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274848990,5,17.51,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849000,5,17.232,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849010,5,16.954,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849020,5,16.676,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849030,5,16.398,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849040,5,16.12,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849050,5,15.842,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849060,5,15.564,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849070,5,15.286,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849080,5,15.008,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849090,5,14.73,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849100,5,14.452,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849110,5,14.174,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849120,5,13.896,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849130,5,13.618,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849140,5,13.34,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849150,5,13.062,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849160,5,12.784,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849170,5,12.506,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849180,5,12.228,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849190,5,11.95,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849200,5,11.672,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849210,5,11.394,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849220,5,11.116,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849230,5,10.838,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849240,5,10.56,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849250,5,10.282,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849260,5,10.004,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849270,5,9.726,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849280,5,9.448,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849290,5,9.17,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849300,5,8.892,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849310,5,8.614,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849320,5,8.336,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849330,5,8.058,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849340,5,7.78,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849350,5,7.502,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849360,5,7.224,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849370,5,6.946,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849380,5,6.668,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849390,5,6.39,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849400,5,6.112,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849410,5,5.834,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849420,5,5.556,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849430,5,5.278,4.71,31.28,TRUE,37,FALSE,45,#Forward,FALSE
DT,XXXCar,1627484055,16274849440,5,5,4.71,31.28,TRUE,37,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274849450,5,5,5.23,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
DT,XXXCar,1627484055,16274849460,5,5,5.75,31.28,FALSE,37,FALSE,45,#Rotate,FALSE
